time,Power(W),shortwave_radiation_instant,direct_normal_irradiance_instant,diffuse_radiation_instant,CLRSKY_SFC_SW_DWN,ALLSKY_KT,ALLSKY_SRF_ALB,temperature_2m ,relative_humidity_2m ,surface_pressure,wind_speed_10m,wind_direction_10m,direct_radiation_instant,CLRSKY_SFC_PAR_TOT,ALLSKY_SFC_UVA,ALLSKY_SFC_UVB,uv_index,dew_point_2m,WS50M,WD50M,latitude,longitude,number,expver,cbh,cloud_cover_high,cloud_cover_low,cloud_cover_mid,cloud_cover,tciw,hour,day_of_year,month,day_of_week,is_day,solar_elevation
10/20/2025 16:00,1659.8,116.78,294.49,59.5,138.93,0.42,0.07,29.7,70.08,100.75,3.01,51.9,53.85,63.22,5.95,0.03,0.15,23.68,3.22,52.7,9.67,80.18,0,1,529.9226,25.51,7.9,1.95,32.5,7.57E-05,16,293,10,1,1,26.74087513
10/20/2025 17:00,243.625,0,0,0,0,0,0,29.12,74.4,100.82,2.97,50.7,0,0,0,0,0,24.12,3.49,51.5,9.67,80.18,0,1,530.5786,40.39,16.94,4.96,52.63,6.96E-05,17,293,10,1,1,12.52673953
10/20/2025 18:00,0,0,0,0,0,0,0,28.74,77.4,100.9,2.99,52.5,0,0,0,0,0,24.42,3.69,53.3,9.67,80.18,0,1,542.1653,54.98,5.96,3.96,61.43,0.000141606,18,293,10,1,1,0
10/20/2025 19:00,0,0,0,0,0,0,0,28.52,78.83,101,3.01,55.4,0,0,0,0,0,24.51,3.74,56,9.67,80.18,0,1,529.63354,79.5,7.3,4.04,80.51,0.000220956,19,293,10,1,0,0
10/20/2025 20:00,0,0,0,0,0,0,0,28.35,79.96,101.07,3.17,59.9,0,0,0,0,0,24.58,3.92,60.4,9.67,80.18,0,1,519.5498,85.29,12.73,3.39,88.32,0.000242927,20,293,10,1,0,0
10/20/2025 21:00,0,0,0,0,0,0,0,28.16,81.06,101.08,3.4,63.4,0,0,0,0,0,24.62,4.2,64,9.67,80.18,0,1,511.75244,79.65,18.67,7.18,84.31,0.000242927,21,293,10,1,0,0
10/20/2025 22:00,0,0,0,0,0,0,0,27.98,81.97,101.05,3.55,65,0,0,0,0,0,24.64,4.38,65.4,9.67,80.18,0,1,625.23926,77.13,11.07,4.21,79.97,0.000123291,22,293,10,1,0,0
10/20/2025 23:00,0,0,0,0,0,0,0,27.8,82.82,100.97,3.68,64.8,0,0,0,0,0,24.63,4.51,65,9.67,80.18,0,1,546.7742,86.05,7.06,2.16,86.9,0.000101321,23,293,10,1,0,0
10/21/2025 0:00,0,0,0,0,0,0,0,27.64,83.43,100.88,3.76,62.8,0,0,0,0,0,24.61,4.61,62.9,9.67,80.18,0,1,546.5862,88.68,9.37,2.17,89.73,0.000109868,0,294,10,2,0,0
10/21/2025 1:00,0,0,0,0,0,0,0,27.5,83.83,100.79,3.8,61.1,0,0,0,0,0,24.54,4.66,61.1,9.67,80.18,0,1,541.395,81.13,7.49,0.01,81.9,0.000131838,1,294,10,2,0,0
10/21/2025 2:00,0,0,0,0,0,0,0,27.4,83.91,100.76,3.66,62.7,0,0,0,0,0,24.47,4.43,62.9,9.67,80.18,0,1,480.542,59.36,12.96,13.73,67.76,0.000113523,2,294,10,2,0,0
10/21/2025 3:00,0,0,0,0,0,0,0,27.31,83.78,100.8,3.29,71.6,0,0,0,0,0,24.34,3.92,71.7,9.67,80.18,0,1,555.9429,67.95,11.16,10.76,73.18,0.000104976,3,294,10,2,0,0
10/21/2025 4:00,0,0,0,0,0,0,0,27.27,83.38,100.88,2.97,85.7,0,0,0,0,0,24.22,3.5,86.1,9.67,80.18,0,1,671.4487,31.32,16.05,11.21,44.57,7.32E-05,4,294,10,2,0,0
10/21/2025 5:00,0,11.05,31.77,11.85,12.62,0.25,0.09,27.24,82.99,100.97,2.8,96.2,4.68,5.25,0.59,0,0,24.12,3.27,96.5,9.67,80.18,0,1,723.2908,28.09,14.29,7.93,40.04,3.05E-05,5,294,10,2,0,0
10/21/2025 6:00,397,164.9,373.56,72.56,187.07,0.48,0.07,27.79,80.77,101.05,2.7,96.4,77.08,86.8,8.45,0.06,0.28,24.21,3.04,96.4,9.67,80.18,0,1,751.08325,7.98,11.82,7.2,20.28,2.20E-05,6,294,10,2,1,0
10/21/2025 7:00,3994.8,393.33,476.74,148.76,430.27,0.6,0.07,28.28,77.55,101.11,2.65,91.1,186.76,202.93,22.49,0.37,1.83,24,2.81,90.6,9.67,80.18,0,1,879.10693,1.54,14.43,11.81,18.02,0,7,294,10,2,1,12.44916531
10/21/2025 8:00,5606.4,607.05,605.05,207.97,650.15,0.65,0.06,28.69,75.18,101.14,2.44,86,288.71,306.18,36.84,0.9,4.57,23.88,2.58,85.8,9.67,80.18,0,1,974.92065,0.26,7.93,13.21,14.18,0,8,294,10,2,1,26.63735595
10/21/2025 9:00,6906,699.05,697.58,170.76,821.22,0.62,0.06,29.12,72.86,101.13,2.31,78.3,330.53,385.28,44.56,1.36,7,23.77,2.44,78.2,9.67,80.18,0,1,1045.8057,0.03,6.91,9.93,11.49,0,9,294,10,2,1,40.4079025
10/21/2025 10:00,6915.2,889.6,605.11,283.06,926.45,0.71,0.06,29.53,70.91,101.06,2.38,65.9,420.25,433.5,56.33,1.9,9.82,23.71,2.52,66.1,9.67,80.18,0,1,1175.9832,0.02,4.2,9.43,10.14,0,10,294,10,2,1,53.28321386
10/21/2025 11:00,8016,889.03,549.79,318.57,938.47,0.69,0.06,29.91,69.03,100.94,2.69,53.8,417.75,436.8,55.48,1.91,9.95,23.64,2.84,54.3,9.67,80.18,0,1,1318.9817,0.04,7.37,7.88,9.35,0,11,294,10,2,1,63.89855096
10/21/2025 12:00,9823.2,829.92,602.75,259,891.92,0.68,0.06,30.13,67.87,100.83,3.08,46.7,390.05,415.17,51.83,1.7,8.75,23.56,3.24,47.5,9.67,80.18,0,1,1318.9817,0.01,4.73,4.63,7.64,0,12,294,10,2,1,68.57587947
10/21/2025 13:00,7571,702.9,582.19,226.76,771.8,0.65,0.06,30.25,67.23,100.74,3.44,44.4,331.6,360.02,43.34,1.25,6.5,23.52,3.63,45.2,9.67,80.18,0,1,1318.9817,1.51,4.11,2.36,6.89,0,13,294,10,2,1,63.89855096
10/21/2025 14:00,8038,523.72,536.17,195.26,588.92,0.6,0.06,30.18,67.39,100.68,3.8,46.2,246.96,275.2,31.2,0.71,3.55,23.49,4.02,47,9.67,80.18,0,1,1318.9817,0.01,4.69,2.57,5.55,0,14,294,10,2,1,53.28321386
10/21/2025 15:00,6414.75,305.6,300.57,161.3,362.48,0.52,0.07,29.95,68.32,100.68,4.08,50.1,144.01,168.9,17.36,0.25,1.23,23.49,4.34,50.9,9.67,80.18,0,1,593.6626,7.39,10.42,0,17.38,9.77E-06,15,294,10,2,1,40.4079025
10/21/2025 16:00,1732.2,103.4,162.15,74.49,132.4,0.38,0.07,29.53,70.51,100.71,4.25,53.3,48.06,59.72,5.66,0.03,0.12,23.61,4.62,53.8,9.67,80.18,0,1,596.99365,27.65,9.45,3.39,34.37,3.91E-05,16,294,10,2,1,26.63735595
10/21/2025 17:00,205.875,0,0,0,0,0,0,28.86,74.77,100.77,4.17,56,0,0,0,0,0,23.95,4.91,56.4,9.67,80.18,0,1,544.15796,12.59,7.69,1.08,19.74,0.000150167,17,294,10,2,1,12.44916531
10/21/2025 18:00,0,0,0,0,0,0,0,28.44,77.95,100.86,4.14,59.2,0,0,0,0,0,24.24,5.09,59.6,9.67,80.18,0,1,544.0034,42.49,9.42,0.87,48.25,0.000239291,18,294,10,2,1,0
10/21/2025 19:00,0,0,0,0,0,0,0,28.2,79.82,100.96,4.11,62.8,0,0,0,0,0,24.4,5.09,63.1,9.67,80.18,0,1,543.6128,73.31,8.56,1.18,74.44,0.000272244,19,294,10,2,0,0
10/21/2025 20:00,0,0,0,0,0,0,0,28.02,81.28,101.04,4.07,67.2,0,0,0,0,0,24.54,5.04,67.4,9.67,80.18,0,1,543.4866,70.98,6.59,10.19,73.56,0.000109874,20,294,10,2,0,0
10/21/2025 21:00,0,0,0,0,0,0,0,27.86,82.41,101.08,3.97,70.3,0,0,0,0,0,24.61,4.92,70.4,9.67,80.18,0,1,540.89185,57.44,8.65,16.81,67.96,3.17E-05,21,294,10,2,0,0
10/21/2025 22:00,0,0,0,0,0,0,0,27.7,83.3,101.07,3.85,71.2,0,0,0,0,0,24.63,4.72,71,9.67,80.18,0,1,530.90674,0.41,8.83,15.54,17.52,0,22,294,10,2,0,0
10/21/2025 23:00,0,0,0,0,0,0,0,27.53,83.91,101.02,3.64,68.7,0,0,0,0,0,24.59,4.42,68.4,9.67,80.18,0,1,518.5083,4.36,11.2,11.46,20.07,0,23,294,10,2,0,0
10/22/2025 0:00,0,0,0,0,0,0,0,27.39,84.11,100.95,3.43,62.5,0,0,0,0,0,24.49,4.13,62.1,9.67,80.18,0,1,527.7688,3.29,13.51,12.38,19.11,0,0,295,10,3,0,0
10/22/2025 1:00,0,0,0,0,0,0,0,27.32,84.01,100.88,3.36,55.9,0,0,0,0,0,24.4,4.04,55.3,9.67,80.18,0,1,611.1455,0.68,11.88,5.47,14.24,0,1,295,10,3,0,0
10/22/2025 2:00,0,0,0,0,0,0,0,27.25,83.89,100.84,3.3,51.2,0,0,0,0,0,24.31,3.98,50.5,9.67,80.18,0,1,494.50293,0,16.81,3.79,17.77,0,2,295,10,3,0,0
10/22/2025 3:00,0,0,0,0,0,0,0,27.21,83.69,100.85,3.3,48.2,0,0,0,0,0,24.23,3.97,47.6,9.67,80.18,0,1,537.18823,0,18.86,1.16,19.31,0,3,295,10,3,0,0
10/22/2025 4:00,0,0,0,0,0,0,0,27.19,83.65,100.89,3.4,46.4,0,0,0,0,0,24.2,4.11,45.9,9.67,80.18,0,1,560.4663,1.73,24.31,3.04,27.04,0,4,295,10,3,0,0
10/22/2025 5:00,0,11.73,43.57,12.2,12.2,0.27,0.09,27.21,83.57,100.96,3.58,45.2,4.95,5.15,0.62,0,0,24.21,4.34,44.8,9.67,80.18,0,1,504.29272,12.58,29.46,20.74,43.45,0,5,295,10,3,0,0
10/22/2025 6:00,557.1428571,167.35,459.2,65.43,184.68,0.49,0.08,27.91,80.78,101.03,3.93,44.8,77.98,85.72,8.45,0.05,0.28,24.33,4.54,44.5,9.67,80.18,0,1,464.38745,46.19,19.5,20.86,58.65,2.20E-05,6,295,10,3,1,0
10/22/2025 7:00,3351.833333,381.17,550.93,133.99,427.77,0.58,0.07,28.53,76.87,101.1,4.17,46.7,181.06,202.1,21.83,0.35,1.73,24.09,4.52,46.5,9.67,80.18,0,1,744.60913,66.32,16.08,24.65,76.52,4.39E-05,7,295,10,3,1,12.37191604
10/22/2025 8:00,6429.166667,603.12,576.57,201.54,646.85,0.65,0.06,29.1,73.32,101.17,3.81,50.5,287.45,305.3,36.8,0.89,4.5,23.87,4.1,50.4,9.67,80.18,0,1,725.2483,72,18.02,22.56,77.27,8.42E-05,8,295,10,3,1,26.53389453
10/22/2025 9:00,7589.666667,758.08,632.01,219.03,815.4,0.67,0.06,29.68,69.8,101.22,3.24,47,360.48,383.42,47.77,1.43,7.35,23.6,3.46,47.2,9.67,80.18,0,1,752.4592,76.62,15.25,16.65,80.74,0.000135501,9,295,10,3,1,40.26728182
10/22/2025 10:00,6751,858.53,686.36,210.07,917.85,0.69,0.06,30.12,67.35,101.17,3.05,30.8,407.1,430.53,54.64,1.81,9.48,23.42,3.23,31.3,9.67,80.18,0,1,768.6438,84.76,28.17,28.06,88.71,0.000390644,10,295,10,3,1,53.08556369
10/22/2025 11:00,6505,846.62,535.71,304.51,915.7,0.66,0.06,30.41,65.66,101.06,3.44,15.9,397.52,426,52.67,1.78,9.23,23.28,3.63,16.5,9.67,80.18,0,1,746.7444,99.34,33.81,28.37,99.61,0.001160965,11,295,10,3,1,63.61470095
10/22/2025 12:00,7514.666667,781.95,455.89,286.58,865.1,0.64,0.06,30.6,64.33,100.94,3.84,11,366.5,402.25,48.06,1.55,7.95,23.11,4.06,11.2,9.67,80.18,0,1,811.94336,100,18.87,14.14,100,0.002610076,12,295,10,3,1,68.22833693
10/22/2025 13:00,2535.166667,670.85,518.32,233.5,740.75,0.62,0.06,30.64,63.69,100.85,3.98,14.2,314.57,344.22,40.46,1.14,5.82,22.99,4.21,14.3,9.67,80.18,0,1,683.1865,97.64,28.58,33.97,98.21,0.004245892,13,295,10,3,1,63.61470095
10/22/2025 14:00,5052,515.62,320.03,273.52,554.85,0.6,0.06,30.52,63.91,100.78,4.07,23.7,241.27,257.35,29.69,0.66,3.35,22.93,4.33,23.7,9.67,80.18,0,1,628.1555,99.59,17.26,29.42,99.84,0.005622711,14,295,10,3,1,53.08556369
10/22/2025 15:00,5629.166667,280.65,298.21,182.82,329.65,0.48,0.07,30.22,65.42,100.78,4.32,34.5,130.55,151.3,15.69,0.22,1.08,23.03,4.63,34.4,9.67,80.18,0,1,601.0437,98.92,19.41,29.07,98.92,0.007519439,15,295,10,3,1,40.26728182
10/22/2025 16:00,2284.5,90.82,68.83,69.08,112.78,0.34,0.07,29.77,68.33,100.82,4.56,41.8,41.82,50.13,5.09,0.02,0.12,23.33,4.98,41.5,9.67,80.18,0,1,612.8347,99.05,9.19,41.89,99.58,0.006639302,16,295,10,3,1,26.53389453
10/22/2025 17:00,377.4285714,0,0,0,0,0,0,29.1,73.2,100.89,4.48,46.3,0,0,0,0,0,23.82,5.3,45.6,9.67,80.18,0,1,544.82056,95.45,18.91,36.23,97.12,0.005637109,17,295,10,3,1,12.37191604
10/22/2025 18:00,0,0,0,0,0,0,0,28.68,76.91,100.97,4.51,48.3,0,0,0,0,0,24.25,5.54,47.6,9.67,80.18,0,1,507.75464,92.81,34.99,41.19,97.38,0.0047911,18,295,10,3,1,0
10/22/2025 19:00,0,0,0,0,0,0,0,28.43,79.42,101.06,4.54,49.3,0,0,0,0,0,24.55,5.6,48.6,9.67,80.18,0,1,391.83667,88.45,32.25,32.9,92.99,0.004317462,19,295,10,3,0,0
10/22/2025 20:00,0,0,0,0,0,0,0,28.26,81.04,101.13,4.46,48.5,0,0,0,0,0,24.72,5.52,47.8,9.67,80.18,0,1,346.84766,91.21,20.23,25.91,94.56,0.004372392,20,295,10,3,0,0
10/22/2025 21:00,0,0,0,0,0,0,0,28.11,81.97,101.13,4.31,45.8,0,0,0,0,0,24.76,5.37,44.8,9.67,80.18,0,1,367.88843,91.4,20.97,28.49,94.52,0.004749604,21,295,10,3,0,0
10/22/2025 22:00,0,0,0,0,0,0,0,28.01,82.32,101.09,4.2,41.4,0,0,0,0,0,24.74,5.24,40.4,9.67,80.18,0,1,393.4402,80.43,19.9,27.83,87.83,0.003012603,22,295,10,3,0,0
10/22/2025 23:00,0,0,0,0,0,0,0,27.93,82.37,101.03,4.2,35.9,0,0,0,0,0,24.67,5.24,34.9,9.67,80.18,0,1,439.81152,77.18,27.79,30.44,86.88,0.002692846,23,295,10,3,0,0
10/23/2025 0:00,0,0,0,0,0,0,0,27.88,82.16,100.94,4.29,30.4,0,0,0,0,0,24.58,5.36,29.4,9.67,80.18,0,1,342.81226,90.93,25.58,27.39,93.73,0.002648891,0,296,10,4,0,0
10/23/2025 1:00,0,0,0,0,0,0,0,27.87,81.88,100.85,4.47,25.6,0,0,0,0,0,24.52,5.61,24.9,9.67,80.18,0,1,308.87305,99.27,35.82,28.96,99.71,0.002967491,1,296,10,4,0,0
10/23/2025 2:00,0,0,0,0,0,0,0,27.85,81.9,100.81,4.58,22.2,0,0,0,0,0,24.5,5.76,21.6,9.67,80.18,0,1,325.86768,99.65,26.25,34.1,99.65,0.005324658,2,296,10,4,0,0
10/23/2025 3:00,0,0,0,0,0,0,0,27.84,81.98,100.8,4.65,19.1,0,0,0,0,0,24.5,5.85,18.7,9.67,80.18,0,1,356.9253,94.73,14.38,31.81,95.2,0.009787697,3,296,10,4,0,0
10/23/2025 4:00,0,0,0,0,0,0,0,27.84,82.21,100.83,4.73,17.5,0,0,0,0,0,24.55,5.95,17.4,9.67,80.18,0,1,397.8811,94.67,17.19,35.08,95.45,0.01130826,4,296,10,4,0,0
10/23/2025 5:00,0,9.55,12.43,11.02,10.57,0.22,0.09,27.85,82.46,100.88,4.74,16.4,4.18,4.62,0.54,0,0,24.61,5.97,16.6,9.67,80.18,0,1,433.8672,97.72,23.27,44.63,98.22,0.020612996,5,296,10,4,0,0
10/23/2025 6:00,500.1428571,130.27,127.72,88.13,163.43,0.38,0.07,28.34,80.69,100.95,4.83,14.9,60.77,74.92,7.14,0.04,0.22,24.72,5.74,15.2,9.67,80.18,0,1,418.91772,97.97,21.28,41.83,98.26,0.020564213,6,296,10,4,1,0
10/23/2025 7:00,3173.333333,320.8,207.78,194.9,397.83,0.49,0.06,28.78,78.2,101.03,4.78,12.4,152.99,186.88,19.04,0.31,1.52,24.63,5.25,12.6,9.67,80.18,0,1,504.6792,98.07,27.72,43.95,99.51,0.026597444,7,296,10,4,1,12.29503117
10/23/2025 8:00,4517.833333,491.3,264.52,278.23,615.28,0.53,0.06,29.06,76.32,101.09,4.56,10.5,236.18,290.43,30.99,0.76,3.88,24.48,4.92,10.6,9.67,80.18,0,1,456.31665,95.4,13.69,65.27,97.87,0.011271752,8,296,10,4,1,26.43055693
10/23/2025 9:00,3372,564.72,366.53,243.88,783.67,0.5,0.06,29.31,74.89,101.11,4.49,9.5,270.55,369.87,37.16,1.12,5.75,24.42,4.84,9.8,9.67,80.18,0,1,381.9685,96.71,23,82.95,99.32,0.025204003,9,296,10,4,1,40.12664474
10/23/2025 10:00,2988.666667,687.47,404.04,280.08,886.22,0.55,0.06,29.52,73.84,101.07,4.57,8.4,328.43,418.02,45.16,1.5,7.6,24.39,4.92,8.7,9.67,80.18,0,1,530.17676,98.93,47.92,83.66,99.32,0.1069141,10,296,10,4,1,52.88809202
10/23/2025 11:00,10324.5,792.92,367.3,377.84,925.1,0.62,0.06,29.61,73.15,100.96,4.67,8.6,380.95,437.93,52.03,1.78,9.05,24.31,5.04,8.6,9.67,80.18,0,1,1830.6316,92.82,7.66,72.15,97.2,0.07224047,11,296,10,4,1,63.33240035
10/23/2025 12:00,5549.333333,707.3,280.39,377.91,876.42,0.58,0.07,29.65,72.68,100.86,4.8,10.3,340.75,414.95,46.58,1.53,7.6,24.25,5.19,10.2,9.67,80.18,0,1,2515.5254,91.79,31.84,61.49,95.11,0.07946575,12,296,10,4,1,67.88438037
10/23/2025 13:00,7223.666667,570.05,315.95,252.15,753.75,0.53,0.06,29.62,72.47,100.77,4.98,12.6,274.3,357.24,37.4,1.08,5.65,24.16,5.41,12.3,9.67,80.18,0,1,1027.4375,91.54,36.84,35.15,94.16,0.13409454,13,296,10,4,1,63.33240035
10/23/2025 14:00,5756.333333,402.25,211.25,217.61,569.3,0.47,0.06,29.54,72.57,100.71,5.14,13.6,194.22,270.08,26.42,0.61,3.1,24.1,5.61,13.1,9.67,80.18,0,1,3192.8767,96.55,24.19,45.65,98.55,0.13863122,14,296,10,4,1,52.88809202
10/23/2025 15:00,4019.6,222.82,92.4,146.75,342.4,0.38,0.06,29.38,73.17,100.71,4.9,16.4,107.78,161.65,14.38,0.21,1.02,24.1,5.35,15.6,9.67,80.18,0,1,3456.8245,97.41,15.11,44.3,98.31,0.07709956,15,296,10,4,1,40.12664474
10/23/2025 16:00,982.6666667,75.43,34.61,62.9,117.62,0.28,0.06,29.07,74.75,100.79,4.16,23.2,36.37,53.91,4.71,0.02,0.1,24.15,4.58,22.1,9.67,80.18,0,1,2304.5874,100,9.91,42.89,100,0.053309277,16,296,10,4,1,26.43055693
10/23/2025 17:00,176.5,0,0,0,0,0,0,28.64,77.8,100.89,3.62,31.8,0,0,0,0,0,24.41,4.23,29.6,9.67,80.18,0,1,641.6113,96.23,23.62,62,97.78,0.060054455,17,296,10,4,1,12.29503117
10/23/2025 18:00,0,0,0,0,0,0,0,28.37,80.57,100.97,3.88,34.9,0,0,0,0,0,24.74,4.67,32.7,9.67,80.18,0,1,358.1228,99.84,27.06,60.78,99.84,0.058703918,18,296,10,4,1,0
10/23/2025 19:00,0,0,0,0,0,0,0,28.2,82.68,101.06,4.33,35.3,0,0,0,0,0,24.99,5.24,33.5,9.67,80.18,0,1,421.6853,98.36,30.68,46.65,99.25,0.034658898,19,296,10,4,0,0
10/23/2025 20:00,0,0,0,0,0,0,0,28.05,84.36,101.1,4.75,36.3,0,0,0,0,0,25.19,5.76,34.8,9.67,80.18,0,1,401.60132,97.76,25.07,17.2,98.82,0.026149608,20,296,10,4,0,0
10/23/2025 21:00,0,0,0,0,0,0,0,27.95,85.53,101.1,5.08,37.3,0,0,0,0,0,25.31,6.19,36.1,9.67,80.18,0,1,391.01318,99,30.76,26.35,99.39,0.04474412,21,296,10,4,0,0
10/23/2025 22:00,0,0,0,0,0,0,0,27.88,86.3,101.05,5.26,37.5,0,0,0,0,0,25.39,6.43,36.7,9.67,80.18,0,1,354.3086,78.04,34.84,26.76,86.53,0.0210554,22,296,10,4,0,0
10/23/2025 23:00,0,0,0,0,0,0,0,27.85,86.64,100.98,5.29,37.8,0,0,0,0,0,25.44,6.51,37,9.67,80.18,0,1,320.37134,83.16,37.24,22.14,89.59,0.03458374,23,296,10,4,0,0
10/24/2025 0:00,0,0,0,0,0,0,0,27.82,86.83,100.87,5.2,37.8,0,0,0,0,0,25.45,6.45,37.3,9.67,80.18,0,1,318.36157,91.52,34.88,36.74,93.89,0.038264375,0,297,10,5,0,0
10/24/2025 1:00,0,0,0,0,0,0,0,27.81,86.76,100.78,5.05,38.4,0,0,0,0,0,25.42,6.32,38.2,9.67,80.18,0,1,307.22607,96.59,21.24,32.32,98.14,0.022620436,1,297,10,5,0,0
10/24/2025 2:00,0,0,0,0,0,0,0,27.82,86.51,100.75,4.89,41.4,0,0,0,0,0,25.38,6.14,41.4,9.67,80.18,0,1,310.37158,59.43,20.19,40.46,76.27,0.007116836,2,297,10,5,0,0
10/24/2025 3:00,0,0,0,0,0,0,0,27.83,86.13,100.76,4.67,44.8,0,0,0,0,0,25.33,5.88,44.9,9.67,80.18,0,1,360.0918,41.44,43.96,37.17,73.55,0.02272873,3,297,10,5,0,0
10/24/2025 4:00,0,0,0,0,0,0,0,27.89,85.38,100.82,4.5,47.8,0,0,0,0,0,25.23,5.68,48,9.67,80.18,0,1,317.9143,60.61,16.35,44.1,76.65,0.05642502,4,297,10,5,0,0
10/24/2025 5:00,0,7.43,4.64,10,10.93,0.17,0.07,27.99,84.4,100.9,4.37,49.6,3.28,4.68,0.45,0,0,25.14,5.51,49.9,9.67,80.18,0,1,298.8181,64.3,26.13,26.45,76.97,0.04360729,5,297,10,5,0,0
